product_id,product_name,licence_number,licence_holder,atc_code,matched_critical_atc,mfr_company,mfr_address,mfr_country,pdf_url
24373,Anapen 300 micrograms in 0.3 ml solution for injection in a pre-filled syringe,PA22580/001/002,Bioprojet Pharma,"C01CA Adrenergic and dopaminergic agents, C01CA24 epinephrine",C01CA24,"Owen Mumford Limited | 
LYOFAL - SALON DE PROVENCE","Primsdown Industrial Estate, Worcester Road, Chipping Norton | ZA La Gando, 452 rue du Rémoulaire, SALON DE PROVENCE",United Kingdom | France,https://assets.hpra.ie/products/Human/24373/5e5a1fd2-20e0-489a-8830-647e58095a06.pdf
17076,Tamoxifen 20 mg tablets,PA23266/052/001,Viatris Limited,"L02BA Anti-estrogens, L02BA01 tamoxifen",L02BA01,Delpharm | Mylan Hungary Kft,"Lille SAS, Parc d'activités de Roubaix Est, Rue de Toufflers 22, CS50070, 59452 Lys Lez, Lannoy | H-2900 Komarom, Mylan utca 1",France | Hungary,https://assets.hpra.ie/products/Human/17076/6938d1b7-8211-405d-94d2-d63db98817c3.pdf
27561,Doxorubicin 2 mg / ml Concentrate for Solution for Infusion,PA2315/083/001,Accord Healthcare Ireland Ltd.,"L01DB Anthracyclines and related substances, L01DB01 doxorubicin",L01DB01,Accord Healthcare Polska Sp.z o.o. | Accord Healthcare B.V. | The Netherlands,"ul. Lutomierska 50, 95-200 Pabianice | Winthontlaan 200, NL/H/4562/IA/040/G, version 01, February 2025, ium chloride injection and 5%, hen prepared in glass containers, ly. If not used immediately, in-, ser and would normally not be, ontrolled and validated aseptic, nt Doxorubicin Hydrochloride., ent) and water for injections., ntents of the pack:, hich is practically free from | Accord Healthcare Single Member S.A.",Poland | Netherlands | Greece,https://assets.hpra.ie/products/Human/27561/b6502de2-ade6-453c-aa5e-8d27b19ba8b1.pdf
27261,Olanzapine 10mg Orodispersible Tablets,PA2315/229/002,Accord Healthcare Ireland Ltd.,"N05AH Diazepines, oxazepines, thiazepines and oxepines, N05AH03 olanzapine",N05AH03,Accord Healthcare Polska Sp.z.o.o. | Accord Healthcare B.V.,"Ul. Lutomierska 50, 95-200, Pabianice | Winthontlaan 200, 3526KV Utrecht",Poland | Netherlands,https://assets.hpra.ie/products/Human/27261/e06379a2-ca0f-4ef3-b0be-dfa688066115.pdf
15145,Olanzapine 7.5mg Film-coated Tablets,PA0126/210/003,Clonmel Healthcare Ltd,"N05AH Diazepines, oxazepines, thiazepines and oxepines, N05AH03 olanzapine",N05AH03,STADA Arzneimittel AG | Clonmel Healthcare Ltd | Sanico N.V. | Coripharma ehf.,"Stadastrasse 2-18, 61118 Bad Vilbel | Waterford Road, Clonmel, Co. Tipperary | Industriezone, Veedijk 59, BE - 2300 Turnhout | Reykjavikurvegur 78, IS-220 Hafnarfjordur",Germany | Ireland | Belgium | Iceland,https://assets.hpra.ie/products/Human/15145/670288ac-f417-4769-8809-5031c847bd64.pdf
15146,Olanzapine 10mg Film-coated Tablets,PA0126/210/004,Clonmel Healthcare Ltd,"N05AH Diazepines, oxazepines, thiazepines and oxepines, N05AH03 olanzapine",N05AH03,STADA Arzneimittel AG | Clonmel Healthcare Ltd | Sanico N.V. | Coripharma ehf.,"Stadastrasse 2-18, 61118 Bad Vilbel | Waterford Road, Clonmel, Co. Tipperary | Industriezone, Veedijk 59, BE - 2300 Turnhout | Reykjavikurvegur 78, IS-220 Hafnarfjordur",Germany | Ireland | Belgium | Iceland,https://assets.hpra.ie/products/Human/15146/216d1989-ac94-417e-af1d-188015ae0cbb.pdf
15147,Olanzapine 15mg Film-coated Tablets,PA0126/210/005,Clonmel Healthcare Ltd,"N05AH Diazepines, oxazepines, thiazepines and oxepines, N05AH03 olanzapine",N05AH03,STADA Arzneimittel AG | Clonmel Healthcare Ltd | Sanico N.V. | Coripharma ehf.,"Stadastrasse 2-18, 61118 Bad Vilbel | Waterford Road, Clonmel, Co. Tipperary | Industriezone, Veedijk 59, BE - 2300 Turnhout | Reykjavikurvegur 78, IS-220 Hafnarfjordur",Germany | Ireland | Belgium | Iceland,https://assets.hpra.ie/products/Human/15147/864ba152-1583-419a-82a8-d04f49f52521.pdf
27656,Cytarabine 20 mg / ml Solution for Injection / Infusion,PA2315/082/002,Accord Healthcare Ireland Ltd.,"L01BC Pyrimidine analogues, L01BC01 cytarabine",L01BC01,"Laboratori Fundació Dau | Accord Healthcare Polska Sp.z o.o.,","Pol. Ind. Consorci Zona Franca, c/ C, 12-14 Barcelona, 08040 | ul. Lutomierska 50,95-200 Pabianice,",Spain | Poland,https://assets.hpra.ie/products/Human/27656/fcb104fa-d7d5-4dcb-b99d-863f4af21f81.pdf
41979,Apacross 5 mg / ml powder for dispersion for infusion,PA22766/015/001,Seacross Pharma (Europe) Limited,L01CD01 paclitaxel,L01CD01,Seacross Pharma (Europe) Ltd.,"POD 13, The Old Station House, 15A Main Street, Blackrock, Dublin, A94 T8P8",Ireland,https://assets.hpra.ie/products/Human/41979/3fa6eaa9-799c-43a2-aac3-a902aab616d5.pdf
42189,Metoclopramide hydrochloride 5 mg / ml solution for injection,PA1122/042/001,Noridem Enterprises Limited,A03FA01 metoclopramide,A03FA01,DEMO S.A. PHARMACEUTICAL INDUSTRY,"21st Km National Road Athens–Lamia,
14568 Krioneri, Attiki",Greece ,https://assets.hpra.ie/products/Human/42189/499ffe86-90b1-44e3-8bbf-698cf437fed7.pdf
42904,Prednisolone Renata 5 mg tablets,PA22865/021/001,Renata Pharmaceuticals (Ireland) Limited,H02AB06 prednisolone,H02AB06,ALTERNO LABS d. o. o.,"Brnčičeva ulica 29, Ljubljana - Črnuče, 1231",Slovenia,https://assets.hpra.ie/products/Human/42904/e2e0279a-84a0-4635-be72-ae66c18ef5d2.pdf
37091,Paralief 500 mg film-coated tablets,PA0126/020/008,Clonmel Healthcare Ltd,N02BE01 paracetamol,N02BE01,Pharmazet Group s.r.o. | Clonmel Healthcare Ltd.,"Třtinová 260/1, Prague 9, 19600 | Waterford Road, Clonmel, Co. Tipperary,",Czech Republic | Ireland,https://assets.hpra.ie/products/Human/37091/457272ea-8d5c-4b10-967f-770c54d9da41.pdf
26019,VARIVAX powder and solvent for suspension for injection in a pre-filled syringe. Varicella Vaccine (live),PA1286/057/001,Merck Sharp & Dohme Ireland (Human Health) Limited,"J07BK01 varicella, live attenuated",J07BK01,"Merck Sharp & Dohme B.V.
","Waarderweg 39
2031 BN Haarlem",Netherlands ,https://assets.hpra.ie/products/Human/26019/dfe8b447-3909-450d-84af-45c4a7b1736b.pdf
25500,Levofloxacin 5 mg / ml solution for infusion,PA1217/008/001,Hikma Farmacêutica (Portugal) S.A.,"J01MA Fluoroquinolones, J01MA12 levofloxacin",J01MA12,"Hikma Farmacêutica (Portugal), S.A.","Estrada do Rio da Mó, nº 8, 8A – 8B Fervença",Portugal,https://assets.hpra.ie/products/Human/25500/ac653eca-d779-4540-b853-bece17210e14.pdf
18834,Tavager 500 mg film-coated tablets,PA23266/063/001,Viatris Limited,"J01MA Fluoroquinolones, J01MA12 levofloxacin",J01MA12,"Mylan Hungary Kft
","H-2900 Komárom
Mylan utca 1
",Hungary ,https://assets.hpra.ie/products/Human/18834/8b015def-08e4-49c4-ba68-6eb2c07804e7.pdf
40726,Propranolol Azure 40 mg film-coated tablets,PA22871/031/002,Azure Pharmaceuticals Ltd.,C07AA05 propranolol,C07AA05,"Kern Pharma, S.L., Venu","72 – Pol. Ind. Colón II, 08228 Terrassa, Barcelona, ",Spain,https://assets.hpra.ie/products/Human/40726/7d40c99c-6a82-4199-98de-ddd0cb2c63ab.pdf
26712,Levofloxacin Krka 500 mg film-coated tablets,PA1347/048/002,"KRKA, d.d., Novo mesto","J01MA Fluoroquinolones, J01MA12 levofloxacin",J01MA12,"KRKA, d.d."," Novo mesto, Šmarješka cesta 6, 8501 Novo mesto, ",Slovenia,https://assets.hpra.ie/products/Human/26712/92bdad05-9465-4ce6-84ea-49064eff8554.pdf
24490,"Priorix - Powder and solvent for solution for injection in a pre-filled syringeMeasles, Mumps and Rubella vaccine (live)",PA1077/036/001,GlaxoSmithKline (Ireland) Limited,"J07BD Measles vaccines, J07BD52 measles, combinations with mumps and rubella, live attenuated",J07BD52,GlaxoSmithKline Biologicals s.a.,"Rue de l' Institut 89, B-1330 Rixensart",Belgium,https://assets.hpra.ie/products/Human/24490/314e9561-79a6-4745-b026-60250a472f63.pdf
24961,Levofloxacin 5 mg / ml solution for infusion,PA1122/013/001,Noridem Enterprises Limited,"J01MA Fluoroquinolones, J01MA12 levofloxacin",J01MA12,"DEMO S.A., PHARMACEUTICAL INDUSTRY,"," 21st km National Road Athens-
Lamia, 14568 Krioneri, Attiki",Greece,https://assets.hpra.ie/products/Human/24961/9484a772-6760-4299-ae84-f6593c744be6.pdf
26711,Levofloxacin Krka 250 mg film-coated tablets,PA1347/048/001,"KRKA, d.d., Novo mesto","J01MA Fluoroquinolones, J01MA12 levofloxacin",J01MA12,"KRKA, d.d.Slovenia","Novo mesto, Šmarješka cesta 6, 8501 Novo mesto, ",Slovenia,https://assets.hpra.ie/products/Human/26711/46affafa-71ea-49eb-a07b-f3c0a537f8ec.pdf
24704,"Priorix-Tetra powder and solvent for solution for injection in pre-filled syringe Measles, mumps, rubella and varicella vaccine (live)",PA1077/117/001,GlaxoSmithKline (Ireland) Limited,"J07BD Measles vaccines, J07BD54 measles, combinations with mumps, rubella and varicella, live attenuated",J07BD54,GlaxoSmithKline Biologicals s.a.,"Rue de l' Institut 89, B-1330 Rixensart",Belgium,https://assets.hpra.ie/products/Human/24704/ce85e285-ef09-42cd-91c7-146a54cb43a7.pdf
25501,Levofloxacin 5 mg / ml solution for infusion,PA1217/008/002,Hikma Farmacêutica (Portugal) S.A.,"J01MA Fluoroquinolones, J01MA12 levofloxacin",J01MA12,"Hikma Farmacêutica (Portugal), S.A.","Estrada do Rio da Mó, nº 8, 8A – 8B, Fervença, 2705 – 906 Terrugem SNT",Portugal,https://assets.hpra.ie/products/Human/25501/5624e3b8-4cec-4828-8739-fdb4cf567776.pdf
15732,Mitoxana 2 g powder for sterile concentrate,PA2299/028/002,Baxter Holding B.V.,"L01AA Nitrogen mustard analogues, L01AA06 ifosfamide",L01AA06,Simtra Deutschland GmbH,"Kantstrasse 2
33790 Halle/Westfalen ",Germany,https://assets.hpra.ie/products/Human/15732/5e687693-8930-4594-92a4-34351b5d0b90.pdf
40690,Propranolol Azure 10 mg film-coated tablets,PA22871/031/001,Azure Pharmaceuticals Ltd.,C07AA05 propranolol,C07AA05,Kern Pharma ," S.L., Venus, 72 – Pol. Ind. Colón II, 08228 Terrassa – Barcelona, ",Spain,https://assets.hpra.ie/products/Human/40690/64101ab5-3fb4-452c-b171-cb66504c3f52.pdf
14328,"Adrenaline (Epinephrine) 1:1,000 Solution for Injection",PA0073/035/001,Mercury Pharmaceuticals (Ireland) Ltd,"C01CA Adrenergic and dopaminergic agents, C01CA24 epinephrine",C01CA24,B. Braun Melsungen AG," Mistelweg 2, 12357 Berlin",Germany,https://assets.hpra.ie/products/Human/14328/952a9e78-60d2-405c-b175-c18e1e9178f2.pdf
30722,Uromitexan 100mg / ml Solution for Injection or Infusion,PA2299/024/001,Baxter Holding B.V.,"V03AF Detoxifying agents for antineoplastic treatment, V03AF01 mesna",V03AF01,"Simtra DeutschlandGmbH | 
Prasfarma SL","Kantstrasse 2, 33790 Halle/Westfalen | c/Sant Joan, 11-15
08560 Manlleu (Barcelona)",Germany | Spain,https://assets.hpra.ie/products/Human/30722/71e1eb59-ebea-4baa-bdd0-3fb7b06fe68b.pdf
31411,Nexium 40 mg gastro-resistant tablets,PPA0465/083/002,PCO Manufacturing Ltd.,A02BC05 esomeprazole,A02BC05,"AstraZeneca AB | Corden Pharma GmbH | Grünenthal GmbH | AstraZeneca AB, S- AstraZeneca AB | AstraZeneca GmbH | Corden Pharma GmbH | AstraZeneca Reims | Recipharm Monts| NV AstraZeneca SA | 
Biofabri SL |  Bracco SpA | Pantheon Italia S.p.A |Grünenthal GmbH
","S-151 85, Södertälje | Otto-Hahn-Strasse 68723, Plankstadt, |  Zieglerstraße 6, 52078 Aachen | 151 85, Södertälje | Umea | Wedel | Plankstadt | Reims | Bruxel |  Pontevedra | Via E.Folli, 50 – 20134 Milano |Viale G.B. Stucchi 110 – 20052 Monza | Zieglerstraße 6, 52078
Aachen,
",Sweden | Germany | Germany | Sweden | Sweden | Germany | Germany |  France |  Belgium | Spain | Italy | Italy | Germany,https://assets.hpra.ie/products/Human/31411/229999b0-3c58-42e8-afe6-467c0628e616.pdf
20135,Rolyprexa 5 mg film-coated tablets,PA0711/124/002,"Rowex Limited,","N05AH Diazepines, oxazepines, thiazepines and oxepines, N05AH03 olanzapine",N05AH03,Salutas Pharma GmbH | LEK S.A. | LEK S.A. | Lek Pharmaceuticals d.d. ,"Otto-von-Guericke-Allee 1, 39179 Barleben | ul.Podlipie 16C, PL-95 010 Strykow | ul. Domaniewska 50 C, PL-02-672 Warszawa | Verovškova 57, SI-1526 Ljubljana | line, rmine, nt in the",Germany | Poland | Poland | Slovenia,https://assets.hpra.ie/products/Human/20135/c749537e-8906-43f5-b096-de895a0eaa75.pdf
31408,Nexium 20 mg gastro-resistant tablets,PPA0465/083/001,PCO Manufacturing Ltd.,A02BC05 esomeprazole,A02BC05,"AstraZeneca AB | Corden Pharma GmbH | Grünenthal GmbH | AstraZeneca AB, S- AstraZeneca AB | AstraZeneca GmbH | Corden Pharma GmbH | AstraZeneca Reims | Recipharm Monts| NV AstraZeneca SA | 
Biofabri SL |  Bracco SpA | Pantheon Italia S.p.A |Grünenthal GmbH
","S-151 85, Södertälje | Otto-Hahn-Strasse 68723, Plankstadt, |  Zieglerstraße 6, 52078 Aachen | 151 85, Södertälje | Umea | Wedel | Plankstadt | Reims | Bruxel |  Pontevedra | Via E.Folli, 50 – 20134 Milano |Viale G.B. Stucchi 110 – 20052 Monza | Zieglerstraße 6, 52078
Aachen,
",Sweden | Germany | Germany | Sweden | Sweden | Germany | Germany |  France |  Belgium | Spain | Italy | Italy | Germany,https://assets.hpra.ie/products/Human/31408/f4479298-cf3f-4730-b599-606271d5c752.pdf
36686,Atgam 50 mg / ml concentrate for solution for infusion,PA0822/238/001,Pfizer Healthcare Ireland Unlimited Company,L04AA03 antilymphocyte immunoglobulin (horse),L04AA03,Pfizer Service Company BV,"Hoge Wei 10, Zaventem, 1930",Belgium,https://assets.hpra.ie/products/Human/36686/6e04abe9-de44-4e68-9219-166254db1099.pdf
22064,Zithromax 250 mg hard capsules,PA0822/191/001,Pfizer Healthcare Ireland Unlimited Company,"J01FA Macrolides, J01FA10 azithromycin",J01FA10,Haupt Pharma Latina S.r.l.,"Strada Statale 156 Km 47,600
04100 Borgo San Michele
Latina",Italy ,https://assets.hpra.ie/products/Human/22064/382bbee8-693f-49f5-874e-61001e59b14a.pdf
18746,Cifloxager 250 mg film-coated tablets,PA23266/038/001,Viatris Limited,"J01MA Fluoroquinolones, J01MA02 ciprofloxacin",J01MA02,McDermott Laboratories Limited | Mylan Hungary Kft,"rading as Gerard Laboratories,
35/36 Baldoyle Industrial Estate
Grange Road
Dublin 13 | H-2900 Komárom
Mylan utca 1",Ireland | Hungary,https://assets.hpra.ie/products/Human/18746/4bea7a93-0052-47aa-84b5-c799a8150dc9.pdf
18747,Cifloxager 500 mg film-coated tablets,PA23266/038/002,Viatris Limited,"J01MA Fluoroquinolones, J01MA02 ciprofloxacin",J01MA02,McDermott Laboratories Limited | Mylan Hungary Kft,"rading as Gerard Laboratories,
35/36 Baldoyle Industrial Estate
Grange Road
Dublin 13 | H-2900 Komárom
Mylan utca 1",Ireland | Hungary,https://assets.hpra.ie/products/Human/18747/11a313f8-5da8-44b7-9731-fd5ad1b7a5c3.pdf
13156,TOBI 300 mg / 5 mL Nebuliser Solution,PA23355/045/001,Viatris Healthcare Limited,"J01GB Other aminoglycosides, J01GB01 tobramycin",J01GB01,"Viatris Healthcare Limited | Mylan Germany GmbH

"," T/A Mylan Dublin Respiratory
Unit 25 Baldoyle Industrial Estate, Grange Road, Baldoyle, Dublin 13, D13 N5X2 | Zweigniederlassung Bad Homburg v. d. Hoehe
Benzstrasse 1
61352 Bad Homburg v. d. Hoehe",Ireland | Germany,https://assets.hpra.ie/products/Human/13156/18db14db-cdf5-44f4-be87-b9901b62a6f4.pdf
25749,Noradrenaline (Norepinephrine) 1:1000 Concentrate For Solution For Infusion,PA0822/219/001,Pfizer Healthcare Ireland Unlimited Company,"C01CA Adrenergic and dopaminergic agents, C01CA03 norepinephrine",C01CA03,Avara Liscate Pharmaceutical Services S.p.A.. ,"Via Fosse Ardeatine 2
20050 Liscate - Milan
",Italy,https://assets.hpra.ie/products/Human/25749/2398b91c-c187-4a24-b42f-ba8b88c4bcb5.pdf
18133,Epilim Syrup 200mg / 5ml Oral Solution,PA0540/150/015,Sanofi-Aventis Ireland Limited T/A SANOFI,"N03AG Fatty acid derivatives, N03AG01 valproic acid",N03AG01,"Unither Liquid Manufacturing | Sanofi Winthrop Industrie
","1-3 allee de la Neste
Z.I. d’en Sigal
31770 Colomiers |
30-36 Avenue Gustave Eiffel
37100 Tours",France | France,https://assets.hpra.ie/products/Human/18133/0a5fbe63-6972-49a8-94aa-b37d653ae41a.pdf
18130,Epilim Chrono 500mg Prolonged Release Tablets,PA0540/150/012,Sanofi-Aventis Ireland Limited T/A SANOFI,"N03AG Fatty acid derivatives, N03AG01 valproic acid",N03AG01,Sanofi Winthrop Industrie,"1, Rue de la Vierge, Ambarès et Lagrave – F-33565 Carbon Blanc cedex",France,https://assets.hpra.ie/products/Human/18130/b261babb-b5d7-40c5-a110-6f2d8c541af9.pdf
23831,"Pabal 100 micrograms / ml, solution for injection",PA1009/021/001,Ferring Ireland Ltd,"H01BB Oxytocin and analogues, H01BB03 carbetocin",H01BB03,Ferring GmbH,"Wittland 11, D-24109 Kiel",Germany,https://assets.hpra.ie/products/Human/23831/5ab54970-2433-4c93-b72c-6f06861190e8.pdf
18119,Epilim 100 mg Crushable Tablets,PA0540/150/001,Sanofi-Aventis Ireland Limited T/A SANOFI,"N03AG Fatty acid derivatives, N03AG01 valproic acid",N03AG01,Sanofi-aventis S.A,"Carretera C-35 (La Batlloria-Hostalric), Km 63.09, 17404 Riells i Viabrea (Girona)",Spain,https://assets.hpra.ie/products/Human/18119/f4ee8707-3379-4565-945c-2a841b5dfcdf.pdf
18124,Epilim Chronosphere 250mg prolonged-release granules,PA0540/150/006,Sanofi-Aventis Ireland Limited T/A SANOFI,"N03AG Fatty acid derivatives, N03AG01 valproic acid",N03AG01,Sanofi Winthrop Industrie,"196, avenue du Maréchal Juin,
45200 Amilly",France,https://assets.hpra.ie/products/Human/18124/4d47b9ab-c713-45d6-87a8-0d485d1efb34.pdf
18131,Epilim Intravenous 400mg powder and solvent for solution for injection or infusion,PA0540/150/013,Sanofi-Aventis Ireland Limited T/A SANOFI,"N03AG Fatty acid derivatives, N03AG01 valproic acid",N03AG01,Sanofi S.r.l,"Via Valcanello, 4
03012 Anagni",Italy,https://assets.hpra.ie/products/Human/18131/f94d635d-eb58-4a2a-a7de-3d82f4346d15.pdf
18123,Epilim Chronosphere 100mg prolonged-release granules,PA0540/150/005,Sanofi-Aventis Ireland Limited T/A SANOFI,"N03AG Fatty acid derivatives, N03AG01 valproic acid",N03AG01,Sanofi Winthrop Industrie,"196, avenue du Maréchal Juin,
45200 Amilly",France,https://assets.hpra.ie/products/Human/18123/7c1b6e66-84f4-43a4-b6fe-c9be6670210c.pdf
18128,Epilim Chrono 200mg Prolonged Release Tablets,PA0540/150/010,Sanofi-Aventis Ireland Limited T/A SANOFI,"N03AG Fatty acid derivatives, N03AG01 valproic acid",N03AG01,Sanofi Winthrop Industrie,"1, Rue de la Vierge, Ambarès et Lagrave – F-33565 Carbon Blanc cedex",France,https://assets.hpra.ie/products/Human/18128/4f38be6e-fb77-44a6-9f0b-1aa9f825bfe6.pdf
18129,Epilim Chrono 300mg Prolonged Release Tablets,PA0540/150/011,Sanofi-Aventis Ireland Limited T/A SANOFI,"N03AG Fatty acid derivatives, N03AG01 valproic acid",N03AG01,Sanofi Winthrop Industrie,"1, Rue de la Vierge, Ambarès et Lagrave – F-33565 Carbon Blanc cedex",France,https://assets.hpra.ie/products/Human/18129/e0cf6111-8d92-45d5-96d8-e5c3d0b0cfdd.pdf
18132,Epilim Liquid 200 mg / 5ml Oral Solution,PA0540/150/014,Sanofi-Aventis Ireland Limited T/A SANOFI,"N03AG Fatty acid derivatives, N03AG01 valproic acid",N03AG01,Unither Liquid Manufacturing | Sanofi Winthrop Industrie,"1-3 allee de la Neste, Z.I. d’en Sigal, 31770 Colomiers | 30-36 Avenue Gustave Eiffel,
37100 Tours",France | France,https://assets.hpra.ie/products/Human/18132/46528413-1cdf-41d9-a48d-ebd78b85d18b.pdf
25503,Vancomycin 1000 mg Powder for concentrate for solution for infusion,PA1217/009/002,Hikma Farmacêutica (Portugal) S.A.,"J01XA Glycopeptide antibacterials, J01XA01 vancomycin",J01XA01,"Hikma Italia S.pA. | Hikma Farmacêutica (Portugal), S.A.","Viale Certosa, 10, 27100 Pavia | Estrada do Rio da Mó n.º 8, 8A e 8B – Fervença
2705-906 Terrugem SNT",Italy | Portugal,https://assets.hpra.ie/products/Human/25503/e5de8332-e90b-49e9-8882-a134ba9a0d02.pdf
40528,Nilotinib Clonmel 200 mg hard capsules,PA0126/393/003,Clonmel Healthcare Ltd,L01EA03 nilotinib,L01EA03,PharOS Pharmaceutical Oriented Services Ltd | STADA Arzneimittel AG | STADA Arzneimittel GmbH | Clonmel Healthcare Ltd,"Lesvou Street End, Thesi Loggos Industrial Zone, Metamorfossi, 144 52 | Stradastrasse 2-18, 61118 Bad Vilbel | Muthgasse 36/2, 1190 Wien | Waterford Road, Clonmel, Co. Tipperary",Greece | Germany | Austria | Ireland,https://assets.hpra.ie/products/Human/40528/15e76502-d68e-48d9-bda8-42a6248ef0cd.pdf
22092,Methotrexate 5 g / 50 ml injection,PA0822/206/007,Pfizer Healthcare Ireland Unlimited Company,"L01BA Folic acid analogues, L01BA01 methotrexate",L01BA01,Pfizer Service Company BV,"Hoge Wei 10, Zaventem 1930",Belgium,https://assets.hpra.ie/products/Human/22092/1bf6879b-06b6-41cb-aae2-2537b8a0bfed.pdf
18125,Epilim Chronosphere 500mg prolonged-release granules,PA0540/150/007,Sanofi-Aventis Ireland Limited T/A SANOFI,"N03AG Fatty acid derivatives, N03AG01 valproic acid",N03AG01,Sanofi Winthrop Industrie,"196, avenue du Maréchal Juin,
45200 Amilly",France,https://assets.hpra.ie/products/Human/18125/09979517-4deb-4687-b738-f2a26f37daa3.pdf
