medicine_name;active_substance;atc_code;ema_url;pdf_url;source_block;manufacturer_name;address;country;manufacturer_step;latitude;longitude
LOPINAVIR/RITONAVIR VIATRIS (PREVIOUSLY RITONAVIR MYLAN);lopinavir / ritonavir;J05AR10;https://www.ema.europa.eu/en/medicines/human/EPAR/lopinavir-ritonavir-viatris;https://www.ema.europa.eu/en/documents/product-information/lopinavir-ritonavir-viatris-epar-product-information_en.pdf;Mylan Hungary Kft | H-2900 Komárom, Mylan utca 1 | Hungary;Mylan Hungary Kft;Mylan Hungary Kft, H-2900 Komárom, Mylan utca 1, Hungary;Hungary;batch_release;47.1817585;19.5060937
TECENTRIQ;atezolizumab;L01XC32;https://www.ema.europa.eu/en/medicines/human/EPAR/tecentriq;https://www.ema.europa.eu/en/documents/product-information/tecentriq-epar-product-information_en.pdf;F. Hoffmann-La Roche AG | Grenzacherstrasse 124 | 4058 Basel | SWITZERLAND;F. Hoffmann-La Roche AG;F. Hoffmann-La Roche AG, Grenzacherstrasse 124, 4058 Basel, SWITZERLAND;Switzerland;biological_active_substance;47.5581077;7.5878261
TECENTRIQ;atezolizumab;L01XC32;https://www.ema.europa.eu/en/medicines/human/EPAR/tecentriq;https://www.ema.europa.eu/en/documents/product-information/tecentriq-epar-product-information_en.pdf;Roche Diagnostics GmbH | Nonnenwald 2 | 82377 Penzberg | GERMANY;Roche Diagnostics GmbH;Roche Diagnostics GmbH, Nonnenwald 2, 82377 Penzberg, GERMANY;Germany;biological_active_substance;47.7518502;11.3763014
TECENTRIQ;atezolizumab;L01XC32;https://www.ema.europa.eu/en/medicines/human/EPAR/tecentriq;https://www.ema.europa.eu/en/documents/product-information/tecentriq-epar-product-information_en.pdf;Roche Pharma AG | Emil-Barell-Strasse 1 | 79639 Grenzach-Wyhlen | GERMANY;Roche Pharma AG;Roche Pharma AG, Emil-Barell-Strasse 1, 79639 Grenzach-Wyhlen, GERMANY;Germany;batch_release;47.5528548;7.6737981
PERJETA;pertuzumab;L01FD02;https://www.ema.europa.eu/en/medicines/human/EPAR/perjeta;https://www.ema.europa.eu/en/documents/product-information/perjeta-epar-product-information_en.pdf;Lonza Manufacturing LLC | 1000 New Horizons Way | Vacaville, CA 95688 | USA;Lonza Manufacturing LLC;Lonza Manufacturing LLC, 1000 New Horizons Way, Vacaville, CA 95688, USA;United States;biological_active_substance;39.7837304;-100.445882
PERJETA;pertuzumab;L01FD02;https://www.ema.europa.eu/en/medicines/human/EPAR/perjeta;https://www.ema.europa.eu/en/documents/product-information/perjeta-epar-product-information_en.pdf;Genentech, Inc. | 1 Antibody Way | Oceanside, CA 92056 | USA;Genentech, Inc;Genentech, Inc., 1 Antibody Way, Oceanside, CA 92056, USA;United States;biological_active_substance;39.7837304;-100.445882
PERJETA;pertuzumab;L01FD02;https://www.ema.europa.eu/en/medicines/human/EPAR/perjeta;https://www.ema.europa.eu/en/documents/product-information/perjeta-epar-product-information_en.pdf;Roche Pharma AG | Emil-Barell-Strasse 1 | 79639 Grenzach-Whylen | Germany;Roche Pharma AG;Roche Pharma AG, Emil-Barell-Strasse 1, 79639 Grenzach-Whylen, Germany;Germany;batch_release;51.1638175;10.4478313
DAZUBLYS;trastuzumab;L01FD01;https://www.ema.europa.eu/en/medicines/human/EPAR/dazublys;https://www.ema.europa.eu/en/documents/product-information/dazublys-epar-product-information_en.pdf;CuraTeQ Biologics Private Limited, | Survey No. 77/78, Indrakaran Village, Kandi Mandal, SangaReddy District | Hyderabad - 502329, | India;CuraTeQ Biologics Private Limited;CuraTeQ Biologics Private Limited,, Survey No. 77/78, Indrakaran Village, Kandi Mandal, SangaReddy District, Hyderabad - 502329,, India;India;biological_active_substance;17.360589;78.4740613
DAZUBLYS;trastuzumab;L01FD01;https://www.ema.europa.eu/en/medicines/human/EPAR/dazublys;https://www.ema.europa.eu/en/documents/product-information/dazublys-epar-product-information_en.pdf;APL Swift Services Malta Ltd. HF26, Hal Far Industrial Estate, | Qasam Industrijali Hal Far, | Birzebbugia, BBG 3000 | Malta;APL Swift Services Malta Ltd. HF26, Hal Far Industrial Estate;APL Swift Services Malta Ltd. HF26, Hal Far Industrial Estate,, Qasam Industrijali Hal Far,, Birzebbugia, BBG 3000, Malta;Malta;batch_release;35.9311442;14.3951627
VFEND;voriconazole;J02AC03;https://www.ema.europa.eu/en/medicines/human/EPAR/vfend;https://www.ema.europa.eu/en/documents/product-information/vfend-epar-product-information_en.pdf;Tablets | R-Pharm Germany GmbH | Heinrich-Mack-Str. 35, 89257 Illertissen | Germany;Tablets;Tablets, R-Pharm Germany GmbH, Heinrich-Mack-Str. 35, 89257 Illertissen, Germany;Germany;batch_release;48.221764;10.1058969
VFEND;voriconazole;J02AC03;https://www.ema.europa.eu/en/medicines/human/EPAR/vfend;https://www.ema.europa.eu/en/documents/product-information/vfend-epar-product-information_en.pdf;Pfizer Italia S.r.l. | Località Marino del Tronto | 63100 Ascoli Piceno (AP) | Italy;Pfizer Italia S.r.l;Pfizer Italia S.r.l., Località Marino del Tronto, 63100 Ascoli Piceno (AP), Italy;Italy;batch_release;42.8834204;13.539593
VFEND;voriconazole;J02AC03;https://www.ema.europa.eu/en/medicines/human/EPAR/vfend;https://www.ema.europa.eu/en/documents/product-information/vfend-epar-product-information_en.pdf;Powder for solution for infusion and powder for oral suspension: | Fareva Amboise | Zone Industrielle | 29 route des Industries | 37530 Pocé-sur-Cisse | France;Fareva Amboise;Fareva Amboise, Zone Industrielle, 29 route des Industries, 37530 Pocé-sur-Cisse, France;France;batch_release;47.4432628;0.991226
BALVERSA;Erdafitinib;L01EN01;https://www.ema.europa.eu/en/medicines/human/EPAR/balversa;https://www.ema.europa.eu/en/documents/product-information/balversa-epar-product-information_en.pdf;Janssen Cilag SpA | Via C. Janssen | Borgo San Michele | Latina 04100, Italy;Janssen Cilag SpA;Janssen Cilag SpA, Via C. Janssen, Borgo San Michele, Latina 04100, Italy;Italy;batch_release;41.4595261;13.0125912
RANLUSPEC;ranibizumab;S01LA04;https://www.ema.europa.eu/en/medicines/human/EPAR/ranluspec;https://www.ema.europa.eu/en/documents/product-information/ranluspec-epar-product-information_en.pdf;Lupin Limited (Biotech Division) | Gat No. 1156-1160, Village: Ghotawade, | Taluka Mulshi, District: Pune - 412 115, | Maharashtra | India;Lupin Limited (Biotech Division);Lupin Limited (Biotech Division), Gat No. 1156-1160, Village: Ghotawade,, Taluka Mulshi, District: Pune - 412 115,, Maharashtra, India;India;biological_active_substance;19.5670323;76.4164557
RANLUSPEC;ranibizumab;S01LA04;https://www.ema.europa.eu/en/medicines/human/EPAR/ranluspec;https://www.ema.europa.eu/en/documents/product-information/ranluspec-epar-product-information_en.pdf;Hormosan Pharma GmbH | Hanauer Landstraße 139-143 | 60314 Frankfurt | Germany;Hormosan Pharma GmbH;Hormosan Pharma GmbH, Hanauer Landstraße 139-143, 60314 Frankfurt, Germany;Germany;batch_release;50.1106444;8.6820917
BESREMI;ropeginterferon alfa-2b;L03AB15;https://www.ema.europa.eu/en/medicines/human/EPAR/besremi;https://www.ema.europa.eu/en/documents/product-information/besremi-epar-product-information_en.pdf;PharmaEssentia Corp. | 3F, No. 28, Keya West Road | Daya District | 428 Taichung | TAIWAN;PharmaEssentia Corp;PharmaEssentia Corp., 3F, No. 28, Keya West Road, Daya District, 428 Taichung, TAIWAN;Taiwan;biological_active_substance;24.2143056;120.7011116
BESREMI;ropeginterferon alfa-2b;L03AB15;https://www.ema.europa.eu/en/medicines/human/EPAR/besremi;https://www.ema.europa.eu/en/documents/product-information/besremi-epar-product-information_en.pdf;AOP Orphan Pharmaceuticals GmbH | Leopold-Ungar-Platz 2 | 1190 Vienna | Austria;AOP Orphan Pharmaceuticals GmbH;AOP Orphan Pharmaceuticals GmbH, Leopold-Ungar-Platz 2, 1190 Vienna, Austria;Austria;batch_release;48.2083537;16.3725042
BEYFORTUS;nirsevimab;J06BD08;https://www.ema.europa.eu/en/medicines/human/EPAR/beyfortus;https://www.ema.europa.eu/en/documents/product-information/beyfortus-epar-product-information_en.pdf;AstraZeneca Pharmaceuticals LP Frederick Manufacturing Center (FMC) | 633 Research Court | Frederick, Maryland | 21703 | United States;AstraZeneca Pharmaceuticals LP Frederick Manufacturing Center (FMC);AstraZeneca Pharmaceuticals LP Frederick Manufacturing Center (FMC), 633 Research Court, Frederick, Maryland, 21703, United States;United States;biological_active_substance;39.7837304;-100.445882
BEYFORTUS;nirsevimab;J06BD08;https://www.ema.europa.eu/en/medicines/human/EPAR/beyfortus;https://www.ema.europa.eu/en/documents/product-information/beyfortus-epar-product-information_en.pdf;Samsung Biologics Co. Ltd | 300, Songdo bio-daero, | Yeonsu-gu, | Incheon, 21987, | Republic of Korea;Samsung Biologics Co. Ltd;Samsung Biologics Co. Ltd, 300, Songdo bio-daero,, Yeonsu-gu,, Incheon, 21987,, Republic of Korea;South Korea;biological_active_substance;36.638392;127.6961188
BEYFORTUS;nirsevimab;J06BD08;https://www.ema.europa.eu/en/medicines/human/EPAR/beyfortus;https://www.ema.europa.eu/en/documents/product-information/beyfortus-epar-product-information_en.pdf;AstraZeneca AB | Karlebyhusentren, Astraallen | 152 57 Södertälje | Sweden;AstraZeneca AB;AstraZeneca AB, Karlebyhusentren, Astraallen, 152 57 Södertälje, Sweden;Sweden;batch_release;59.1850949;17.6672664
EPIDYOLEX;cannabidiol;N03AX;https://www.ema.europa.eu/en/medicines/human/EPAR/epidyolex;https://www.ema.europa.eu/en/documents/product-information/epidyolex-epar-product-information_en.pdf;Jazz Pharmaceuticals Netherlands B.V., | Stationsplein 13A, 3818 LE, Amersfoort | The Netherlands;Jazz Pharmaceuticals Netherlands B.V;Jazz Pharmaceuticals Netherlands B.V.,, Stationsplein 13A, 3818 LE, Amersfoort, The Netherlands;Netherlands;batch_release;52.1562499;5.3896944
ADVATE;octocog alfa;B02BD02;https://www.ema.europa.eu/en/medicines/human/EPAR/advate;https://www.ema.europa.eu/en/documents/product-information/advate-epar-product-information_en.pdf;Baxalta Manufacturing Sàrl | Route de Pierre-à-Bot 111 | CH-2000 Neuchâtel | Switzerland;Baxalta Manufacturing Sàrl;Baxalta Manufacturing Sàrl, Route de Pierre-à-Bot 111, CH-2000 Neuchâtel, Switzerland;Switzerland;biological_active_substance;46.9895828;6.9292641
ADVATE;octocog alfa;B02BD02;https://www.ema.europa.eu/en/medicines/human/EPAR/advate;https://www.ema.europa.eu/en/documents/product-information/advate-epar-product-information_en.pdf;Takeda Manufacturing Singapore Pte. Ltd. | 2A Woodlands Industrial Park D Street 2 | Singapore 737779;Takeda Manufacturing Singapore Pte. Ltd;Takeda Manufacturing Singapore Pte. Ltd., 2A Woodlands Industrial Park D Street 2, Singapore 737779;Singapore;biological_active_substance;1.4342773;103.7659161
ADVATE;octocog alfa;B02BD02;https://www.ema.europa.eu/en/medicines/human/EPAR/advate;https://www.ema.europa.eu/en/documents/product-information/advate-epar-product-information_en.pdf;Baxalta Belgium Manufacturing SA | Boulevard René Branquart 80 | B-7860 Lessines | Belgium;Baxalta Belgium Manufacturing SA;Baxalta Belgium Manufacturing SA, Boulevard René Branquart 80, B-7860 Lessines, Belgium;Belgium;batch_release;50.7123036;3.8301131
CAELYX PEGYLATED LIPOSOMAL;doxorubicin hydrochloride;L01DB;https://www.ema.europa.eu/en/medicines/human/EPAR/caelyx-pegylated-liposomal;https://www.ema.europa.eu/en/documents/product-information/caelyx-pegylated-liposomal-epar-product-information_en.pdf;Janssen Pharmaceutica NV, Turnhoutseweg 30, B-2340 Beerse, Belgium;Janssen Pharmaceutica NV;Janssen Pharmaceutica NV, Turnhoutseweg 30, B-2340 Beerse, Belgium;Belgium;batch_release;51.3191388;4.8564494
CAELYX PEGYLATED LIPOSOMAL;doxorubicin hydrochloride;L01DB;https://www.ema.europa.eu/en/medicines/human/EPAR/caelyx-pegylated-liposomal;https://www.ema.europa.eu/en/documents/product-information/caelyx-pegylated-liposomal-epar-product-information_en.pdf;Simtra Deutschland GmbH, Kantstrasse 2, 33790 Halle/Westfalen, Germany;Simtra Deutschland GmbH;Simtra Deutschland GmbH, Kantstrasse 2, 33790 Halle/Westfalen, Germany;Germany;batch_release;52.0447282;8.3391899
STELARA;ustekinumab;L04AC05;https://www.ema.europa.eu/en/medicines/human/EPAR/stelara;https://www.ema.europa.eu/en/documents/product-information/stelara-epar-product-information_en.pdf;Janssen Biologics B.V. | Einsteinweg 101 | NL-2333 CB Leiden | The Netherlands;Janssen Biologics B.V;Janssen Biologics B.V., Einsteinweg 101, NL-2333 CB Leiden, The Netherlands;Netherlands;biological_active_substance;52.1594747;4.4908843
STELARA;ustekinumab;L04AC05;https://www.ema.europa.eu/en/medicines/human/EPAR/stelara;https://www.ema.europa.eu/en/documents/product-information/stelara-epar-product-information_en.pdf;Janssen Sciences Ireland UC | Barnahely | Ringaskiddy | Co. Cork | Ireland;Janssen Sciences Ireland UC;Janssen Sciences Ireland UC, Barnahely, Ringaskiddy, Co. Cork, Ireland;Ireland;biological_active_substance;51.9175359;-8.5859773
STELARA;ustekinumab;L04AC05;https://www.ema.europa.eu/en/medicines/human/EPAR/stelara;https://www.ema.europa.eu/en/documents/product-information/stelara-epar-product-information_en.pdf;Janssen Biologics B.V. | Einsteinweg 101 | NL-2333CB Leiden | The Netherlands;Janssen Biologics B.V;Janssen Biologics B.V., Einsteinweg 101, NL-2333CB Leiden, The Netherlands;Netherlands;batch_release;52.1673683;4.4555585
STRIASCAN;ioflupane (123l);V09AB03;https://www.ema.europa.eu/en/medicines/human/EPAR/striascan;https://www.ema.europa.eu/en/documents/product-information/striascan-epar-product-information_en.pdf;CIS BIO International | Route Nationale 306 | Saclay BP 32 | 91192 Gif-Sur-Yvette | FRANCE;CIS BIO International;CIS BIO International, Route Nationale 306, Saclay BP 32, 91192 Gif-Sur-Yvette, FRANCE;France;batch_release;48.7018823;2.134529
ONDIBTA;insulin glargine;A10AE04;https://www.ema.europa.eu/en/medicines/human/EPAR/ondibta;https://www.ema.europa.eu/en/documents/product-information/ondibta-epar-product-information_en.pdf;Gan & Lee Pharmaceuticals | No.8 Nanfeng West First Road | Huoxian Town | Tongzhou District | Beijing, China, 101109;Gan & Lee Pharmaceuticals;Gan & Lee Pharmaceuticals, No.8 Nanfeng West First Road, Huoxian Town, Tongzhou District, Beijing, China, 101109;China;biological_active_substance;35.000074;104.999927
ONDIBTA;insulin glargine;A10AE04;https://www.ema.europa.eu/en/medicines/human/EPAR/ondibta;https://www.ema.europa.eu/en/documents/product-information/ondibta-epar-product-information_en.pdf;IL-CSM Clinical Supplies Management GmbH | Marie-Curie-Strasse 8 | Loerrach, Baden-Wuerttemberg, 79539, Germany;IL-CSM Clinical Supplies Management GmbH;IL-CSM Clinical Supplies Management GmbH, Marie-Curie-Strasse 8, Loerrach, Baden-Wuerttemberg, 79539, Germany;Germany;batch_release;51.1638175;10.4478313
TERROSA;teriparatide;H05AA02;https://www.ema.europa.eu/en/medicines/human/EPAR/terrosa;https://www.ema.europa.eu/en/documents/product-information/terrosa-epar-product-information_en.pdf;Richter BioLogics GmbH | Dengelsberg | 24796 Bovenau | GERMANY;Richter BioLogics GmbH;Richter BioLogics GmbH, Dengelsberg, 24796 Bovenau, GERMANY;Germany;biological_active_substance;54.3375953;9.8010871
TERROSA;teriparatide;H05AA02;https://www.ema.europa.eu/en/medicines/human/EPAR/terrosa;https://www.ema.europa.eu/en/documents/product-information/terrosa-epar-product-information_en.pdf;Gedeon Richter Plc. | Gyömrői út 19-21 | 1103 Budapest | HUNGARY;Gedeon Richter Plc;Gedeon Richter Plc., Gyömrői út 19-21, 1103 Budapest, HUNGARY;Hungary;batch_release;47.4813896;19.1457723
KINPEYGO;budesonide / micronised;A07EA06;https://www.ema.europa.eu/en/medicines/human/EPAR/kinpeygo;https://www.ema.europa.eu/en/documents/product-information/kinpeygo-epar-product-information_en.pdf;Tjoapack Netherlands B.V. | Nieuwe Donk 9 | 4879 AC Etten-Leur | Noord-Brabant | Netherlands;Tjoapack Netherlands B.V;Tjoapack Netherlands B.V., Nieuwe Donk 9, 4879 AC Etten-Leur, Noord-Brabant, Netherlands;Netherlands;batch_release;51.6017723;5.4441391
KINPEYGO;budesonide / micronised;A07EA06;https://www.ema.europa.eu/en/medicines/human/EPAR/kinpeygo;https://www.ema.europa.eu/en/documents/product-information/kinpeygo-epar-product-information_en.pdf;STADA Arzneimittel AG | Stadastrasse 2 – 18 | 61118 Bad Vilbel | Germany;STADA Arzneimittel AG;STADA Arzneimittel AG, Stadastrasse 2 – 18, 61118 Bad Vilbel, Germany;Germany;batch_release;50.19339;8.74918
JAYEMPI;azathioprine;L04AX01;https://www.ema.europa.eu/en/medicines/human/EPAR/jayempi;https://www.ema.europa.eu/en/documents/product-information/jayempi-epar-product-information_en.pdf;Lipomed GmbH | Hegenheimer Strasse 2 | 79576 Weil am Rhein | Germany;Lipomed GmbH;Lipomed GmbH, Hegenheimer Strasse 2, 79576 Weil am Rhein, Germany;Germany;batch_release;47.5932802;7.6116133
APTIVUS;tipranavir;J05AE09;https://www.ema.europa.eu/en/medicines/human/EPAR/aptivus;https://www.ema.europa.eu/en/documents/product-information/aptivus-epar-product-information_en.pdf;Boehringer Ingelheim Pharma GmbH & Co. KG | Binger Strasse 173 | 55216 Ingelheim am Rhein | Germany;Boehringer Ingelheim Pharma GmbH & Co. KG;Boehringer Ingelheim Pharma GmbH & Co. KG, Binger Strasse 173, 55216 Ingelheim am Rhein, Germany;Germany;batch_release;49.9752749;8.0547274
APTIVUS;tipranavir;J05AE09;https://www.ema.europa.eu/en/medicines/human/EPAR/aptivus;https://www.ema.europa.eu/en/documents/product-information/aptivus-epar-product-information_en.pdf;Boehringer Ingelheim France | 100-104 avenue de France;Boehringer Ingelheim France;Boehringer Ingelheim France, 100-104 avenue de France;France;batch_release;43.5950685;1.3910759
APTIVUS;tipranavir;J05AE09;https://www.ema.europa.eu/en/medicines/human/EPAR/aptivus;https://www.ema.europa.eu/en/documents/product-information/aptivus-epar-product-information_en.pdf;75013 Paris | France;75013 Paris;75013 Paris, France;France;batch_release;48.8298445;2.3630439
PRAXBIND;idarucizumab;V03AB;https://www.ema.europa.eu/en/medicines/human/EPAR/praxbind;https://www.ema.europa.eu/en/documents/product-information/praxbind-epar-product-information_en.pdf;Boehringer Ingelheim Pharma GmbH & Co. KG | Birkendorfer Straße 65 | 88397 Biberach an der Riss | GERMANY;Boehringer Ingelheim Pharma GmbH & Co. KG;Boehringer Ingelheim Pharma GmbH & Co. KG, Birkendorfer Straße 65, 88397 Biberach an der Riss, GERMANY;Germany;biological_active_substance;48.0984413;9.7899938
