atc_code,mfr_company,mfr_country,manufacturer_step,source,level1_code,level1_name
J07BC20,EurimPharm Arzneimittel GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BC20,Orifarm GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BC20,kohlpharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BC20,kohlpharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BC20,Orifarm GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BC20,kohlpharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BC20,CC-Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BC20,mevita Handels GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BC20,GlaxoSmithKline Biologicals S.A.,Belgium,2,germany,J,Antiinfectives (systemic)
J07BC20,GlaxoSmithKline GmbH & Co. KG,Germany,2,germany,J,Antiinfectives (systemic)
J07BC20,AxiCorp Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BC20,GlaxoSmithKline Biologicals S.A.,Belgium,2,germany,J,Antiinfectives (systemic)
J07BC20,GlaxoSmithKline GmbH & Co. KG,Germany,2,germany,J,Antiinfectives (systemic)
J07BC20,kohlpharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BC20,CC-Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BC20,GlaxoSmithKline Biologicals S.A.,Belgium,2,germany,J,Antiinfectives (systemic)
J07BC20,GlaxoSmithKline GmbH & Co. KG,Germany,2,germany,J,Antiinfectives (systemic)
J07BC20,MPA Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BC20,EurimPharm Arzneimittel GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Merck Sharp & Dohme B.V.,Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD52,EMRA-MED Arzneimittel GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Abacus Medicine A/S,Denmark,2,germany,J,Antiinfectives (systemic)
J07BD52,Abacus Medicine B.V.,Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD52,"Allos, a.s.",Slovakia,2,germany,J,Antiinfectives (systemic)
J07BD52,Abacus Medicine Hungary Kft./Abacus Medicine Hungary Ltd.,Hungary,2,germany,J,Antiinfectives (systemic)
J07BD52,AxiCorp Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,axicorp Pharma B.V.,Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD52,hvd medical GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Orifarm Supply A/S (BS 1),Denmark,2,germany,J,Antiinfectives (systemic)
J07BD52,Orifarm GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Orifarm Supply s.r.o. (BS 1),Czech Republic,2,germany,J,Antiinfectives (systemic)
J07BD52,Merck Sharp & Dohme B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD52,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Abacus Medicine Hungary Kft. (BS 1),Hungary,2,germany,J,Antiinfectives (systemic)
J07BD52,Abacus Medicine B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD52,EMRA-MED Arzneimittel GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,CC-Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Merck Sharp & Dohme B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD52,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Merck Sharp & Dohme B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD52,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,A.C.A. Müller ADAG Pharma AG,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,AxiCorp Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,axicorp Pharma B.V.,Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD52,Pharma Gerke Arzneimittelvertriebs GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Merck Sharp & Dohme B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD52,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,EurimPharm Arzneimittel GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Pharma Gerke Arzneimittelvertriebs GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Orifarm GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Merck Sharp & Dohme B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD52,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Orifarm GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,kohlpharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,HECHT Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,kohlpharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Merck Sharp & Dohme B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD52,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,A.C.A. Müller ADAG Pharma AG,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Merck Sharp & Dohme B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD52,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Merck Sharp & Dohme B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD52,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Merck Sharp & Dohme B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD52,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Orifarm GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Orifarm Supply s.r.o. (BS 1),Czech Republic,2,germany,J,Antiinfectives (systemic)
J07BD52,Orifarm Supply A/S (BS 1),Denmark,2,germany,J,Antiinfectives (systemic)
J07BD52,Merck Sharp & Dohme B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD52,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Merck Sharp & Dohme B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD52,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,EurimPharm Arzneimittel GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,CC-Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Merck Sharp & Dohme B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD52,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,2Care4 ApS (BS 1),Denmark,2,germany,J,Antiinfectives (systemic)
J07BD52,2care4 Poland z.o.o. (BS 1),Poland,2,germany,J,Antiinfectives (systemic)
J07BD52,Orifarm GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,MPA Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,MPA Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,A.S UNICARE Pharma-Vertriebs-GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,CC-Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Docpharm GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Abacus Medicine B.V.,Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD52,AxiCorp Pharma GmbH (BS 2),Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,EurimPharm Arzneimittel GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,European Pharma B.V.,Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD52,kohlpharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,MTK-PHARMA-Vertriebs-GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,VERON PHARMA Vertriebs GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Orifarm GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Orifarm Supply s.r.o. (BS 1),Czech Republic,2,germany,J,Antiinfectives (systemic)
J07BD52,ACA Müller ADAG Pharma AG (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BD52,Pricetag AD (BS 1) Beiname: Pricetag EAD,Bulgaria,2,germany,J,Antiinfectives (systemic)
J07BD52,GlaxoSmithKline Biologicals S.A.,Belgium,2,germany,J,Antiinfectives (systemic)
J07BD52,GSK Vaccines GmbH (BS 1),Germany,1,germany,J,Antiinfectives (systemic)
J07BD52,GlaxoSmithKline Biologicals S.A. Parc de la Noire Epine,Belgium,1,germany,J,Antiinfectives (systemic)
J07BD52,GlaxoSmithKline Biologicals S.A.,Belgium,2,germany,J,Antiinfectives (systemic)
J07BD52,GlaxoSmithKline Biologicals S.A. Parc de la Noire Epine,Belgium,1,germany,J,Antiinfectives (systemic)
J07BD52,GSK Vaccines GmbH (BS 1),Germany,1,germany,J,Antiinfectives (systemic)
J07BD54,MPA Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,A.S UNICARE Pharma-Vertriebs-GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,MPA Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,Orifarm Supply s.r.o. (BS 1),Czech Republic,2,germany,J,Antiinfectives (systemic)
J07BD54,Orifarm GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,GlaxoSmithKline Biologicals S.A.,Belgium,2,germany,J,Antiinfectives (systemic)
J07BD54,GlaxoSmithKline Biologicals S.A. Parc de la Noire Epine,Belgium,1,germany,J,Antiinfectives (systemic)
J07BD54,GSK Vaccines GmbH (BS 1),Germany,1,germany,J,Antiinfectives (systemic)
J07BD54,Abacus Medicine B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD54,Merck Sharp & Dohme B.V.,Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD54,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,Merck Sharp & Dohme B.V.,Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD54,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,AxiCorp Pharma GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,axicorp Pharma B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD54,Merck Sharp & Dohme B.V.,Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD54,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,kohlpharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,EurimPharm Produktions GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,EurimPharm Arzneimittel GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,Merck Sharp & Dohme B.V.,Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD54,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,Merck Sharp & Dohme B.V.,Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD54,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,Merck Sharp & Dohme B.V.,Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD54,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,kohlpharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,Merck Sharp & Dohme B.V.,Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD54,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,Merck Sharp & Dohme B.V.,Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD54,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,Orifarm GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,Orifarm Supply A/S (BS 1),Denmark,2,germany,J,Antiinfectives (systemic)
J07BD54,Orifarm Supply s.r.o. (BS 1),Czech Republic,2,germany,J,Antiinfectives (systemic)
J07BD54,MPA Pharma GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,MPA Pharma GmbH (BS 2),Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,CC-Pharma GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,Orifarm GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,Orifarm Supply A/S (BS 1),Denmark,2,germany,J,Antiinfectives (systemic)
J07BD54,Orifarm Supply s.r.o. (BS 1),Czech Republic,2,germany,J,Antiinfectives (systemic)
J07BD54,MPA Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,MPA Pharma GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,Merck Sharp & Dohme B.V.,Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD54,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,EurimPharm Produktions GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,EurimPharm Arzneimittel GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,Merck Sharp & Dohme B.V.,Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD54,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,Merck Sharp & Dohme B.V.,Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD54,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BD54,axicorp Pharma B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BD54,AxiCorp Pharma GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BF03,EurimPharm Arzneimittel GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BF03,Orifarm Supply s.r.o.,Czech Republic,2,germany,J,Antiinfectives (systemic)
J07BF03,kohlpharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BF03,"SANOFI-AVENTIS Magyarország Kereskedelmi és Szolgáltató Zártkörüen Müködö Részvénytársaság (BS 1) Beiname lt. HR: SANOFI-AVENTIS Zrt., SANOFI-AVENTIS Hungary Commercial and Servicing Private Company Limited by Shares, SANOFI-AVENTIS PRIVATE Co.Ltd. Budapest Logistics and Distribution Platform",Hungary,2,germany,J,Antiinfectives (systemic)
J07BF03,Sanofi Winthrop Industrie (BS 15),France,2,germany,J,Antiinfectives (systemic)
J07BF03,SANOFI WINTHROP INDUSTRIE (BS 14),France,2,germany,J,Antiinfectives (systemic)
J07BF03,Sanofi Winthrop Industrie (BS 15),France,1,germany,J,Antiinfectives (systemic)
J07BF03,SANOFI WINTHROP INDUSTRIE (BS 14),France,1,germany,J,Antiinfectives (systemic)
J07BF03,Sanofi-Aventis Deutschland GmbH,Germany,1,germany,J,Antiinfectives (systemic)
J07BF03,AJ Vaccines A/S,Denmark,2,germany,J,Antiinfectives (systemic)
J07BF03,AJ Vaccines A/S,Denmark,1,germany,J,Antiinfectives (systemic)
J07BF03,Charles River Laboratories Germany GmbH,Germany,1,germany,J,Antiinfectives (systemic)
J07BG01,kohlpharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BG01,Bavarian Nordic A/S (BS 1),Denmark,2,germany,J,Antiinfectives (systemic)
J07BG01,GSK Vaccines GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BG01,Bavarian Nordic A/S (BS 1),Denmark,2,germany,J,Antiinfectives (systemic)
J07BG01,GSK Vaccines GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BG01,GSK Vaccines GmbH (BS 1),Germany,1,germany,J,Antiinfectives (systemic)
J07BG01,Bavarian Nordic A/S (BS 1),Denmark,1,germany,J,Antiinfectives (systemic)
J07BG01,EurimPharm Arzneimittel GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BG01,Orifarm GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BG01,Orifarm A/S,Denmark,2,germany,J,Antiinfectives (systemic)
J07BG01,Orifarm Supply s.r.o. (BS 1),Czech Republic,2,germany,J,Antiinfectives (systemic)
J07BG01,Orifarm Supply s.r.o. (BS 1),Czech Republic,2,germany,J,Antiinfectives (systemic)
J07BG01,Orifarm GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BG01,Sanofi Pasteur,France,2,germany,J,Antiinfectives (systemic)
J07BG01,Sanofi Pasteur (BS 1),France,1,germany,J,Antiinfectives (systemic)
J07BG01,"Rovi Pharma Industrial Services, S.A. (BS 3)",Spain,1,germany,J,Antiinfectives (systemic)
J07BG01,Sanofi-Aventis Deutschland GmbH,Germany,1,germany,J,Antiinfectives (systemic)
J07BG01,SANOFI WINTHROP INDUSTRIE (BS 14),France,2,germany,J,Antiinfectives (systemic)
J07BG01,"SANOFI-AVENTIS Magyarország Kereskedelmi és Szolgáltató Zártkörüen Müködö Részvénytársaság (BS 1) Beiname lt. HR: SANOFI-AVENTIS Zrt., SANOFI-AVENTIS Hungary Commercial and Servicing Private Company Limited by Shares, SANOFI-AVENTIS PRIVATE Co.Ltd. Budapest Logistics and Distribution Platform",Hungary,2,germany,J,Antiinfectives (systemic)
J07BG01,Sanofi Winthrop Industrie (BS 15),France,2,germany,J,Antiinfectives (systemic)
J07BG01,Sanofi Winthrop Industrie (BS 16),France,1,germany,J,Antiinfectives (systemic)
J07BG01,Sanofi Winthrop Industrie (BS 15),France,1,germany,J,Antiinfectives (systemic)
J07BG01,SANOFI WINTHROP INDUSTRIE (BS 14),France,1,germany,J,Antiinfectives (systemic)
J07BG01,Sanofi-Aventis Deutschland GmbH,Germany,1,germany,J,Antiinfectives (systemic)
J07BG01,MPA Pharma GmbH (BS 2),Germany,2,germany,J,Antiinfectives (systemic)
J07BG01,kohlpharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BG01,EurimPharm Produktions GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BH02,EurimPharm Arzneimittel GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BH02,CC-Pharma GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BH02,Abacus Medicine B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BH02,Abacus Medicine Hungary Kft. (BS 1),Hungary,2,germany,J,Antiinfectives (systemic)
J07BH02,Orifarm GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BH02,Orifarm Supply s.r.o. (BS 1),Czech Republic,2,germany,J,Antiinfectives (systemic)
J07BH02,Orifarm Supply A/S (BS 1),Denmark,2,germany,J,Antiinfectives (systemic)
J07BH02,kohlpharma GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BH02,Merck Sharp & Dohme B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BH02,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BH02,Merck Sharp & Dohme B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BH02,MSD Sharp & Dohme Gesellschaft mit beschränkter Haftung,Germany,2,germany,J,Antiinfectives (systemic)
J07BH02,MPA Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BH02,MPA Pharma GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BH02,MPA Pharma GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BH02,EurimPharm Arzneimittel GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BH02,CC-Pharma GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BH02,kohlpharma GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BH02,AxiCorp Pharma GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BH02,axicorp Pharma B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BH02,Orifarm Supply s.r.o. (BS 1),Czech Republic,2,germany,J,Antiinfectives (systemic)
J07BH02,Orifarm Supply A/S (BS 1),Denmark,2,germany,J,Antiinfectives (systemic)
J07BH02,Orifarm GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BH02,AxiCorp Pharma GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BH02,axicorp Pharma B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BH02,CC-Pharma GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BK01,GlaxoSmithKline Biologicals S.A.,Belgium,2,germany,J,Antiinfectives (systemic)
J07BK01,GlaxoSmithKline Biologicals S.A. Parc de la Noire Epine,Belgium,1,germany,J,Antiinfectives (systemic)
J07BK01,MPA Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BK01,A.S UNICARE Pharma-Vertriebs-GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BK01,MPA Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BK01,AxiCorp Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BK01,EurimPharm Arzneimittel GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BK01,CC-Pharma GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BK01,Docpharm GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BK01,1 4 U Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BK01,European Pharma B.V.,Netherlands,2,germany,J,Antiinfectives (systemic)
J07BK01,Abacus Medicine B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BK01,Orifarm GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BK01,Orifarm Supply s.r.o. (BS 1),Czech Republic,2,germany,J,Antiinfectives (systemic)
J07BK01,kohlpharma GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BK01,ACA Müller ADAG Pharma AG,Germany,2,germany,J,Antiinfectives (systemic)
J07BK01,Merck Sharp & Dohme B.V.,Netherlands,2,germany,J,Antiinfectives (systemic)
J07BK01,Merck Sharp & Dohme LLC (BS 4),United States,1,germany,J,Antiinfectives (systemic)
J07BK01,Orifarm GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BK01,Orifarm Supply s.r.o. (BS 1),Czech Republic,2,germany,J,Antiinfectives (systemic)
J07BK01,MPA Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BK01,MPA Pharma GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BK01,A.S UNICARE Pharma-Vertriebs-GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BK01,EurimPharm Produktions GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BK01,axicorp Pharma B.V. (BS 1),Netherlands,2,germany,J,Antiinfectives (systemic)
J07BK01,CC-Pharma GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BK01,EurimPharm Arzneimittel GmbH,Germany,2,germany,J,Antiinfectives (systemic)
J07BK01,kohlpharma GmbH (BS 1),Germany,2,germany,J,Antiinfectives (systemic)
J07BK01,ACA Müller ADAG Pharma AG,Germany,2,germany,J,Antiinfectives (systemic)
J07BL01,SANOFI WINTHROP INDUSTRIE (BS 14),France,2,germany,J,Antiinfectives (systemic)
